copado__User_Story__r.Name,copado__User_Story__r.copado__User_Story_Title__c,copado__Metadata_API_Name__c,copado__Type__c,copado__Category__c,copado__Action__c,copado__Status__c,copado__ModuleDirectory__c,copado__Last_Commit_Date__c,copado__JsonInformation__c,copado__Unique_ID__c,CreatedDate,CreatedBy.Name,LastModifiedDate,LastModifiedBy.Name,developer,jira_key
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CalculationMatrixVersion.PRB2CAttributePricingMatrix v147,CalculationMatrixVersion,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CalculationMatrixVersion.PRB2CAttributePricingMatrix v147,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CalculationMatrix.PRB2CAttributePricingMatrix,CalculationMatrix,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CalculationMatrix.PRB2CAttributePricingMatrix,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CalculationMatrixVersion.PRB2C Wearable Compatible Matrix v8,CalculationMatrixVersion,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CalculationMatrixVersion.PRB2C Wearable Compatible Matrix v8,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CalculationMatrix.PRB2C Wearable Compatible Matrix,CalculationMatrix,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CalculationMatrix.PRB2C Wearable Compatible Matrix,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,PriceList.PRB2C Price List %28PRB2C_PL%29,PriceList,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_PriceList.PRB2C Price List %28PRB2C_PL%29,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CalculationMatrixVersion.MobileOfferCFSMatrixLookup v47,CalculationMatrixVersion,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CalculationMatrixVersion.MobileOfferCFSMatrixLookup v47,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,Product2.Mobile Line Class %28PR_B2C_Mobile_Line_Class / fc67ef20-7844-ed25-6379-502178a5a9b8%29,Product2,,,Potential Conflict,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_Product2.Mobile Line Class %28PR_B2C_Mobile_Line_Class / fc67ef20-7844-ed25-6379-502178a5a9b8%29,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-06T06:55:34.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,Catalog.Liberty Mobile Mix,Catalog,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_Catalog.Liberty Mobile Mix,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,Product2.Liberty Loop Mix More %28PR_B2C_Loop_Mix_More_MB_Line / 1f330049-d2db-4f7a-9e40-f19c4f8ee58e%29,Product2,,,Potential Conflict,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_Product2.Liberty Loop Mix More %28PR_B2C_Loop_Mix_More_MB_Line / 1f330049-d2db-4f7a-9e40-f19c4f8ee58e%29,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-14T11:39:52.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,Product2.Liberty Loop Mix Max %28PR_B2C_Loop_Mix_Max_MB_Line / 2580bf8d-2cbb-2e30-18c2-799877183283%29,Product2,,,Potential Conflict,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_Product2.Liberty Loop Mix Max %28PR_B2C_Loop_Mix_Max_MB_Line / 2580bf8d-2cbb-2e30-18c2-799877183283%29,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-14T11:39:52.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,Product2.Liberty Loop Mix Core %28PR_B2C_Loop_Mix_Core_MB_Line / 6d59e1c6-cbf1-1b11-32cd-da21eb4494ab%29,Product2,,,Potential Conflict,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_Product2.Liberty Loop Mix Core %28PR_B2C_Loop_Mix_Core_MB_Line / 6d59e1c6-cbf1-1b11-32cd-da21eb4494ab%29,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-14T11:39:52.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033536,Development - QA-209707,DataRaptor.PR_GetAccessoriesFromPlanDR,DataRaptor,,,Back Promoted,,2025-09-29T23:20:44.000+0000,,aC2Pl000000EsbdKAC_DataRaptor.PR_GetAccessoriesFromPlanDR,2025-09-29T23:20:44.000+0000,Prabhat Gupta,2025-10-03T20:26:38.000+0000,eviliardo espinosa,Prabhat Gupta,QA-209707
US-0033539,Development / SIT Deployment / QA Deployment : Parallel Orchestration Step Causing Row LOCK Issue - SAL-84065,OrchestrationDependencyDefinition.Installment String Validation -- Sync Plan Info From ARIA (69ed2f6c-d7e3-a1f4-2eeb-3057b155676b),OrchestrationDependencyDefinition,,,,,2025-09-30T06:28:50.000+0000,,aC2Pl000000Ev01KAC_OrchestrationDependencyDefinition.Installment String Validation -- Sync Plan Info From ARIA (69ed2f6c-d7e3-a1f4-2eeb-3057b155676b),2025-09-30T06:28:49.000+0000,Shubham Mehta,2025-09-30T06:28:50.000+0000,Shubham Mehta,Shubham Mehta,SAL-84065
US-0033519,Development / SIT Deployment / QA Deployment : OM Refactor for Non-Pay Ready to submit Orders - SAL-84015,IntegrationProcedure.PR_dunningAsset2Order,IntegrationProcedure,,,,,2025-09-30T08:17:02.000+0000,,aC2Pl000000EpvVKAS_IntegrationProcedure.PR_dunningAsset2Order,2025-09-30T08:17:02.000+0000,Sunil Bishnoi,2025-09-30T08:17:02.000+0000,Sunil Bishnoi,Shubham Mehta,SAL-84015
US-0033519,Development / SIT Deployment / QA Deployment : OM Refactor for Non-Pay Ready to submit Orders - SAL-84015,ApexClass.AriaNonpayInvokeQueueableTest,ApexClass,,,,,2025-09-30T08:17:02.000+0000,,aC2Pl000000EpvVKAS_ApexClass.AriaNonpayInvokeQueueableTest,2025-09-30T08:17:02.000+0000,Sunil Bishnoi,2025-09-30T08:17:02.000+0000,Sunil Bishnoi,Shubham Mehta,SAL-84015
US-0033519,Development / SIT Deployment / QA Deployment : OM Refactor for Non-Pay Ready to submit Orders - SAL-84015,ApexClass.AriaNonpayInvokeQueueable,ApexClass,,,,,2025-09-30T08:17:02.000+0000,,aC2Pl000000EpvVKAS_ApexClass.AriaNonpayInvokeQueueable,2025-09-30T08:17:02.000+0000,Sunil Bishnoi,2025-09-30T08:17:02.000+0000,Sunil Bishnoi,Shubham Mehta,SAL-84015
US-0033519,Development / SIT Deployment / QA Deployment : OM Refactor for Non-Pay Ready to submit Orders - SAL-84015,IntegrationProcedure.PR_changeOrderIP,IntegrationProcedure,,,Back Promoted,,2025-09-30T08:17:02.000+0000,,aC2Pl000000EpvVKAS_IntegrationProcedure.PR_changeOrderIP,2025-09-30T08:17:02.000+0000,Sunil Bishnoi,2025-10-03T20:10:20.000+0000,eviliardo espinosa,Shubham Mehta,SAL-84015
US-0033519,Development / SIT Deployment / QA Deployment : OM Refactor for Non-Pay Ready to submit Orders - SAL-84015,DataRaptor.PR_DRUpdateSuspendLostStolenResumeLoad,DataRaptor,,,Back Promoted,,2025-09-30T08:17:02.000+0000,,aC2Pl000000EpvVKAS_DataRaptor.PR_DRUpdateSuspendLostStolenResumeLoad,2025-09-30T08:17:02.000+0000,Sunil Bishnoi,2025-10-03T20:13:02.000+0000,eviliardo espinosa,Shubham Mehta,SAL-84015
US-0033519,Development / SIT Deployment / QA Deployment : OM Refactor for Non-Pay Ready to submit Orders - SAL-84015,ApexClass.PR_OrderTriggerHelperTest,ApexClass,,,Back Promoted,,2025-09-30T08:17:02.000+0000,,aC2Pl000000EpvVKAS_ApexClass.PR_OrderTriggerHelperTest,2025-09-30T08:17:02.000+0000,Sunil Bishnoi,2025-10-03T20:10:20.000+0000,eviliardo espinosa,Shubham Mehta,SAL-84015
US-0033519,Development / SIT Deployment / QA Deployment : OM Refactor for Non-Pay Ready to submit Orders - SAL-84015,ApexClass.PR_OrderTriggerHelper,ApexClass,,,Back Promoted,,2025-09-30T08:17:02.000+0000,,aC2Pl000000EpvVKAS_ApexClass.PR_OrderTriggerHelper,2025-09-30T08:17:02.000+0000,Sunil Bishnoi,2025-10-03T20:10:20.000+0000,eviliardo espinosa,Shubham Mehta,SAL-84015
US-0033550,QA deployment - QA-210013,CustomObject.PR_CloneProductSetting__mdt,CustomObject,,,,,2025-09-30T13:35:37.000+0000,,aC2Pl000000EvT4KAK_CustomObject.PR_CloneProductSetting__mdt,2025-09-30T13:35:37.000+0000,Shivani Soni,2025-09-30T13:35:37.000+0000,Shivani Soni,Shivani Soni,QA-210013
US-0033550,QA deployment - QA-210013,CustomMetadata.PR_CloneProductSetting.OrderItem,CustomMetadata,,,Auto-resolved,,2025-09-30T13:35:37.000+0000,,aC2Pl000000EvT4KAK_CustomMetadata.PR_CloneProductSetting.OrderItem,2025-09-30T13:35:37.000+0000,Shivani Soni,2025-10-14T21:15:07.000+0000,Gustavo Lopez,Shivani Soni,QA-210013
US-0033550,QA deployment - QA-210013,DataRaptor.PRRetriveFullyFinancedFromAssetDR,DataRaptor,,,Back Promoted,,2025-09-30T14:02:38.000+0000,,aC2Pl000000EvT4KAK_DataRaptor.PRRetriveFullyFinancedFromAssetDR,2025-09-30T14:02:38.000+0000,Shivani Soni,2025-10-03T20:26:38.000+0000,eviliardo espinosa,Shivani Soni,QA-210013
US-0033553,CLONE - Development / SIT Deployment / QA Deployment - SAL-83930 - SAL-84094,IntegrationProcedure.PR_AddProductSelectToPostpaidchangeCartIP,IntegrationProcedure,,,Auto-resolved,,2025-10-01T08:09:11.000+0000,,aC2Pl000000EvZVKA0_IntegrationProcedure.PR_AddProductSelectToPostpaidchangeCartIP,2025-10-01T08:09:11.000+0000,Shivani Soni,2025-10-15T10:57:43.000+0000,Nagaswarup Thumu,Shivani Soni,SAL-84094
US-0033553,CLONE - Development / SIT Deployment / QA Deployment - SAL-83930 - SAL-84094,ApexClass.PR_AssetPreValidation_tst,ApexClass,,,Auto-resolved,,2025-10-01T08:09:11.000+0000,,aC2Pl000000EvZVKA0_ApexClass.PR_AssetPreValidation_tst,2025-10-01T08:09:11.000+0000,Shivani Soni,2025-10-08T06:15:27.000+0000,Ajay Venakata,Shivani Soni,SAL-84094
US-0033553,CLONE - Development / SIT Deployment / QA Deployment - SAL-83930 - SAL-84094,ApexClass.PR_AssetPreValidation,ApexClass,,,Auto-resolved,,2025-10-01T08:09:11.000+0000,,aC2Pl000000EvZVKA0_ApexClass.PR_AssetPreValidation,2025-10-01T08:09:11.000+0000,Shivani Soni,2025-10-16T00:19:51.000+0000,Nagaswarup Thumu,Shivani Soni,SAL-84094
US-0033553,CLONE - Development / SIT Deployment / QA Deployment - SAL-83930 - SAL-84094,DataRaptor.PR_TransformAddToCart,DataRaptor,,,,,2025-10-01T08:09:11.000+0000,,aC2Pl000000EvZVKA0_DataRaptor.PR_TransformAddToCart,2025-10-01T08:09:11.000+0000,Shivani Soni,2025-10-01T08:09:11.000+0000,Shivani Soni,Shivani Soni,SAL-84094
US-0033553,CLONE - Development / SIT Deployment / QA Deployment - SAL-83930 - SAL-84094,OmniScript.PR_DeviceChangeForInsuranceOS_English,OmniScript,,,Auto-resolved,,2025-10-01T08:09:11.000+0000,,aC2Pl000000EvZVKA0_OmniScript.PR_DeviceChangeForInsuranceOS_English,2025-10-01T08:09:11.000+0000,Shivani Soni,2025-10-14T17:49:18.000+0000,eviliardo espinosa,Shivani Soni,SAL-84094
US-0033563,Development / SIT Deployment / QA Deployment - SAL-84112,Group.PR_GroupSAC,Group,,,,,2025-10-01T12:36:55.000+0000,,aC2Pl000000EzI9KAK_Group.PR_GroupSAC,2025-10-01T12:36:55.000+0000,Shivani Soni,2025-10-01T12:36:55.000+0000,Shivani Soni,Shivani Soni,SAL-84112
US-0033563,Development / SIT Deployment / QA Deployment - SAL-84112,LightningComponentBundle.prMobilePostpaidAdjustment_lwc,LightningComponentBundle,,,Potential Conflict,,2025-10-01T12:36:55.000+0000,,aC2Pl000000EzI9KAK_LightningComponentBundle.prMobilePostpaidAdjustment_lwc,2025-10-01T12:36:55.000+0000,Shivani Soni,2025-10-13T22:08:54.000+0000,Juan Pablo Hernández,Shivani Soni,SAL-84112
US-0033563,Development / SIT Deployment / QA Deployment - SAL-84112,ApexClass.PR_UserGroupChecker,ApexClass,,,Potential Conflict,,2025-10-01T12:36:55.000+0000,,aC2Pl000000EzI9KAK_ApexClass.PR_UserGroupChecker,2025-10-01T12:36:55.000+0000,Shivani Soni,2025-10-06T11:01:31.000+0000,Shivani Soni,Shivani Soni,SAL-84112
US-0033563,Development / SIT Deployment / QA Deployment - SAL-84112,ApexClass.PR_UserGroupCheckerTest,ApexClass,,,Potential Conflict,,2025-10-01T12:36:55.000+0000,,aC2Pl000000EzI9KAK_ApexClass.PR_UserGroupCheckerTest,2025-10-01T12:36:55.000+0000,Shivani Soni,2025-10-06T11:01:31.000+0000,Shivani Soni,Shivani Soni,SAL-84112
US-0033563,Development / SIT Deployment / QA Deployment - SAL-84112,Group.PR_GroupBOT,Group,,,,,2025-10-01T12:36:55.000+0000,,aC2Pl000000EzI9KAK_Group.PR_GroupBOT,2025-10-01T12:36:55.000+0000,Shivani Soni,2025-10-01T12:36:55.000+0000,Shivani Soni,Shivani Soni,SAL-84112
US-0033563,Development / SIT Deployment / QA Deployment - SAL-84112,Group.PR_GroupRetention,Group,,,,,2025-10-01T12:36:55.000+0000,,aC2Pl000000EzI9KAK_Group.PR_GroupRetention,2025-10-01T12:36:55.000+0000,Shivani Soni,2025-10-01T12:36:55.000+0000,Shivani Soni,Shivani Soni,SAL-84112
US-0033609,QA Deployment - SAL-84226,IntegrationProcedure.PR_TMF622AriaSendRemInstallmentPatchIP,IntegrationProcedure,,,,,2025-10-06T08:12:15.000+0000,,aC2Pl000000F94bKAC_IntegrationProcedure.PR_TMF622AriaSendRemInstallmentPatchIP,2025-10-06T08:12:15.000+0000,Haripriya S,2025-10-06T08:12:15.000+0000,Haripriya S,Haripriya S,SAL-84226
US-0033609,QA Deployment - SAL-84226,IntegrationProcedure.PR_RemoveAutopayDiscountCouponInAriaIP,IntegrationProcedure,,,,,2025-10-06T08:12:15.000+0000,,aC2Pl000000F94bKAC_IntegrationProcedure.PR_RemoveAutopayDiscountCouponInAriaIP,2025-10-06T08:12:15.000+0000,Haripriya S,2025-10-06T08:12:15.000+0000,Haripriya S,Haripriya S,SAL-84226
US-0033609,QA Deployment - SAL-84226,IntegrationProcedure.PR_RemoveDiscountCouponInARIAIP,IntegrationProcedure,,,,,2025-10-06T08:12:15.000+0000,,aC2Pl000000F94bKAC_IntegrationProcedure.PR_RemoveDiscountCouponInARIAIP,2025-10-06T08:12:15.000+0000,Haripriya S,2025-10-06T08:12:15.000+0000,Haripriya S,Haripriya S,SAL-84226
US-0033609,QA Deployment - SAL-84226,IntegrationProcedure.PR_TMF622AriaCancel3PP,IntegrationProcedure,,,,,2025-10-06T08:12:15.000+0000,,aC2Pl000000F94bKAC_IntegrationProcedure.PR_TMF622AriaCancel3PP,2025-10-06T08:12:15.000+0000,Haripriya S,2025-10-06T08:12:15.000+0000,Haripriya S,Haripriya S,SAL-84226
US-0033609,QA Deployment - SAL-84226,IntegrationProcedure.PR_TMF622AriaCancelInstallmentPatchIP,IntegrationProcedure,,,,,2025-10-06T08:12:15.000+0000,,aC2Pl000000F94bKAC_IntegrationProcedure.PR_TMF622AriaCancelInstallmentPatchIP,2025-10-06T08:12:15.000+0000,Haripriya S,2025-10-06T08:12:15.000+0000,Haripriya S,Haripriya S,SAL-84226
US-0033609,QA Deployment - SAL-84226,IntegrationProcedure.PR_TMF622AriaSendNSO_ReverseLogisticsPatchIP,IntegrationProcedure,,,Potential Conflict,,2025-10-06T08:12:15.000+0000,,aC2Pl000000F94bKAC_IntegrationProcedure.PR_TMF622AriaSendNSO_ReverseLogisticsPatchIP,2025-10-06T08:12:15.000+0000,Haripriya S,2025-10-06T08:12:21.000+0000,Haripriya S,Haripriya S,SAL-84226
US-0033609,QA Deployment - SAL-84226,IntegrationProcedure.PR_UpdateAutopayDiscountCouponInAriaAndSFIP,IntegrationProcedure,,,,,2025-10-06T08:12:15.000+0000,,aC2Pl000000F94bKAC_IntegrationProcedure.PR_UpdateAutopayDiscountCouponInAriaAndSFIP,2025-10-06T08:12:15.000+0000,Haripriya S,2025-10-06T08:12:15.000+0000,Haripriya S,Haripriya S,SAL-84226
US-0033609,QA Deployment - SAL-84226,IntegrationProcedure.PR_UpdateAccountDiscountCouponInAriaIP,IntegrationProcedure,,,,,2025-10-06T08:12:15.000+0000,,aC2Pl000000F94bKAC_IntegrationProcedure.PR_UpdateAccountDiscountCouponInAriaIP,2025-10-06T08:12:15.000+0000,Haripriya S,2025-10-06T08:12:15.000+0000,Haripriya S,Haripriya S,SAL-84226
US-0033609,QA Deployment - SAL-84226,IntegrationProcedure.PR_TMF622AriaSendReactivationFeeIp,IntegrationProcedure,,,,,2025-10-06T08:12:15.000+0000,,aC2Pl000000F94bKAC_IntegrationProcedure.PR_TMF622AriaSendReactivationFeeIp,2025-10-06T08:12:15.000+0000,Haripriya S,2025-10-06T08:12:15.000+0000,Haripriya S,Haripriya S,SAL-84226
US-0033608,Deployment - QA-206767-1 - QA-211654,IntegrationProcedure.PR_UpdateOrderStatusBYOD,IntegrationProcedure,,,Potential Conflict,,2025-10-06T10:32:22.000+0000,,aC2Pl000000F92zKAC_IntegrationProcedure.PR_UpdateOrderStatusBYOD,2025-10-06T10:32:22.000+0000,Murugeshan Balaji,2025-10-13T12:23:29.000+0000,Haripriya S,Murugeshan Balaji,QA-211654
US-0033608,Deployment - QA-206767-1 - QA-211654,OmniScript.PR_DeviceChangeForInsuranceOS_English,OmniScript,,,Auto-resolved,,2025-10-06T10:32:22.000+0000,,aC2Pl000000F92zKAC_OmniScript.PR_DeviceChangeForInsuranceOS_English,2025-10-06T10:32:22.000+0000,Murugeshan Balaji,2025-10-16T00:19:51.000+0000,Nagaswarup Thumu,Murugeshan Balaji,QA-211654
US-0033608,Deployment - QA-206767-1 - QA-211654,DataRaptor.PRDRUpdateOrderStatus,DataRaptor,,,,,2025-10-06T10:32:22.000+0000,,aC2Pl000000F92zKAC_DataRaptor.PRDRUpdateOrderStatus,2025-10-06T10:32:22.000+0000,Murugeshan Balaji,2025-10-06T10:32:22.000+0000,Murugeshan Balaji,Murugeshan Balaji,QA-211654
US-0033611,Code Changes - QA-211705,PermissionSet.PR_Sales_B2C_LimitedAccess,PermissionSet,,,Auto-resolved,,2025-10-06T11:30:33.000+0000,,aC2Pl000000F97pKAC_PermissionSet.PR_Sales_B2C_LimitedAccess,2025-10-06T11:30:34.000+0000,Shivani Soni,2025-10-13T22:53:04.000+0000,Juan Pablo Hernández,Shivani Soni,QA-211705
US-0033616,Development / SIT Deployment / QA Deployment :SObject row was retrieved via SOQL without querying the requested field: vlocity_cmt__OrchestrationItem__c.PR_Error_Description__c - SAL-84269,ApexClass.PR_IPCustomInterface_tst,ApexClass,,,Potential Conflict,,2025-10-06T14:52:28.000+0000,,aC2Pl000000F9RBKA0_ApexClass.PR_IPCustomInterface_tst,2025-10-06T14:52:28.000+0000,Shubham Mehta,2025-10-08T09:48:47.000+0000,Shivani Soni,Shubham Mehta,SAL-84269
US-0033616,Development / SIT Deployment / QA Deployment :SObject row was retrieved via SOQL without querying the requested field: vlocity_cmt__OrchestrationItem__c.PR_Error_Description__c - SAL-84269,ApexClass.PR_IPCustomInterface_cls,ApexClass,,,Auto-resolved,,2025-10-06T14:52:28.000+0000,,aC2Pl000000F9RBKA0_ApexClass.PR_IPCustomInterface_cls,2025-10-06T14:52:28.000+0000,Shubham Mehta,2025-10-10T15:49:02.000+0000,eviliardo espinosa,Shubham Mehta,SAL-84269
US-0033617,Development / SIT Deployment / QA Deployment : Handling Mobile Data Plan in GF Discount Order - SAL-84263,ApexClass.Tmf622JsonAbstract,ApexClass,,,Potential Conflict,,2025-10-06T15:26:32.000+0000,,aC2Pl000000F9RCKA0_ApexClass.Tmf622JsonAbstract,2025-10-06T15:26:32.000+0000,Shubham Mehta,2025-10-17T21:45:05.000+0000,eviliardo espinosa,Shubham Mehta,SAL-84263
US-0033617,Development / SIT Deployment / QA Deployment : Handling Mobile Data Plan in GF Discount Order - SAL-84263,ApexClass.AriaOrderProductTmfJsonHelperTest,ApexClass,,,Potential Conflict,,2025-10-06T15:26:32.000+0000,,aC2Pl000000F9RCKA0_ApexClass.AriaOrderProductTmfJsonHelperTest,2025-10-06T15:26:32.000+0000,Shubham Mehta,2025-10-06T15:26:38.000+0000,Shubham Mehta,Shubham Mehta,SAL-84263
US-0033617,Development / SIT Deployment / QA Deployment : Handling Mobile Data Plan in GF Discount Order - SAL-84263,ApexClass.Tmf622JsonAbstractTest,ApexClass,,,Potential Conflict,,2025-10-06T15:26:32.000+0000,,aC2Pl000000F9RCKA0_ApexClass.Tmf622JsonAbstractTest,2025-10-06T15:26:32.000+0000,Shubham Mehta,2025-10-17T21:45:05.000+0000,eviliardo espinosa,Shubham Mehta,SAL-84263
US-0033617,Development / SIT Deployment / QA Deployment : Handling Mobile Data Plan in GF Discount Order - SAL-84263,ApexClass.AriaOrderProductTmfJsonHelper,ApexClass,,,,,2025-10-06T15:26:32.000+0000,,aC2Pl000000F9RCKA0_ApexClass.AriaOrderProductTmfJsonHelper,2025-10-06T15:26:32.000+0000,Shubham Mehta,2025-10-06T15:26:32.000+0000,Shubham Mehta,Shubham Mehta,SAL-84263
US-0033635,Development / SIT Deployment / QA Deployment : ix Multiline Discount Orchestration dependency Orch items dependency - SAL-84323,OrchestrationItemDefinition.MultiLine Discount Charge - Wireless Orchestration (MultiLine Discount Charge - Wireless Orchestration_Wireless Orchestration),OrchestrationItemDefinition,,,Potential Conflict,,2025-10-08T06:44:32.000+0000,,aC2Pl000000FC8vKAG_OrchestrationItemDefinition.MultiLine Discount Charge - Wireless Orchestration (MultiLine Discount Charge - Wireless Orchestration_Wireless Orchestration),2025-10-08T06:44:32.000+0000,Shubham Mehta,2025-10-08T06:44:33.000+0000,Shubham Mehta,Shubham Mehta,SAL-84323
US-0033635,Development / SIT Deployment / QA Deployment : ix Multiline Discount Orchestration dependency Orch items dependency - SAL-84323,OrchestrationDependencyDefinition.MultiLine Discount Charge - Wireless Orche --  Send Communication to User (2f303821-5f7f-b6e9-3303-f8b8b878a1fc),OrchestrationDependencyDefinition,,,,,2025-10-08T06:44:32.000+0000,,aC2Pl000000FC8vKAG_OrchestrationDependencyDefinition.MultiLine Discount Charge - Wireless Orche --  Send Communication to User (2f303821-5f7f-b6e9-3303-f8b8b878a1fc),2025-10-08T06:44:32.000+0000,Shubham Mehta,2025-10-08T06:44:32.000+0000,Shubham Mehta,Shubham Mehta,SAL-84323
US-0033635,Development / SIT Deployment / QA Deployment : ix Multiline Discount Orchestration dependency Orch items dependency - SAL-84323,OrchestrationDependencyDefinition.MRC Discount Charge - Wireless Orches Buy Flow -- Send Communication to User (556b7d3d-0b9b-68c3-8678-bf5ff6fdce68),OrchestrationDependencyDefinition,,,,,2025-10-08T06:44:32.000+0000,,aC2Pl000000FC8vKAG_OrchestrationDependencyDefinition.MRC Discount Charge - Wireless Orches Buy Flow -- Send Communication to User (556b7d3d-0b9b-68c3-8678-bf5ff6fdce68),2025-10-08T06:44:32.000+0000,Shubham Mehta,2025-10-08T06:44:32.000+0000,Shubham Mehta,Shubham Mehta,SAL-84323
US-0033635,Development / SIT Deployment / QA Deployment : ix Multiline Discount Orchestration dependency Orch items dependency - SAL-84323,OrchestrationItemDefinition.MultiLine Discount Charge - Wireless Orchestration Buy Flow (MultiLine Discount Charge - Wireless Orchestration Buy Flow_Wireless Orchestration Buy Flow),OrchestrationItemDefinition,,,Potential Conflict,,2025-10-08T06:44:32.000+0000,,aC2Pl000000FC8vKAG_OrchestrationItemDefinition.MultiLine Discount Charge - Wireless Orchestration Buy Flow (MultiLine Discount Charge - Wireless Orchestration Buy Flow_Wireless Orchestration Buy Flow),2025-10-08T06:44:32.000+0000,Shubham Mehta,2025-10-08T06:44:33.000+0000,Shubham Mehta,Shubham Mehta,SAL-84323
US-0033635,Development / SIT Deployment / QA Deployment : ix Multiline Discount Orchestration dependency Orch items dependency - SAL-84323,OrchestrationItemDefinition.MultiLine Discount Charge - Wireless Orchestration for Delete Lines Postpaid (MultiLine Discount Charge - Wireless Orchestration for Delete Lines Postpaid_Wireless Orchestration for Delete Lines Postpaid),OrchestrationItemDefinition,,,Potential Conflict,,2025-10-08T06:44:32.000+0000,,aC2Pl000000FC8vKAG_OrchestrationItemDefinition.MultiLine Discount Charge - Wireless Orchestration for Delete Lines Postpaid (MultiLine Discount Charge - Wireless Orchestration for Delete Lines Postpaid_Wireless Orchestration for Delete Lines Postpaid),2025-10-08T06:44:32.000+0000,Shubham Mehta,2025-10-08T06:44:33.000+0000,Shubham Mehta,Shubham Mehta,SAL-84323
US-0033635,Development / SIT Deployment / QA Deployment : ix Multiline Discount Orchestration dependency Orch items dependency - SAL-84323,OrchestrationItemDefinition.Send Communication to User (Send Communication to User_Send Communication to User),OrchestrationItemDefinition,,,,,2025-10-08T06:44:32.000+0000,,aC2Pl000000FC8vKAG_OrchestrationItemDefinition.Send Communication to User (Send Communication to User_Send Communication to User),2025-10-08T06:44:32.000+0000,Shubham Mehta,2025-10-08T06:44:32.000+0000,Shubham Mehta,Shubham Mehta,SAL-84323
