copado__User_Story__r.Name,copado__User_Story__r.copado__User_Story_Title__c,copado__Metadata_API_Name__c,copado__Type__c,copado__Category__c,copado__Action__c,copado__Status__c,copado__ModuleDirectory__c,copado__Last_Commit_Date__c,copado__JsonInformation__c,copado__Unique_ID__c,CreatedDate,CreatedBy.Name,LastModifiedDate,LastModifiedBy.Name,developer,jira_key
US-0033695,Development / SIT Deployment / QA Deployment - SAL-84443,IntegrationProcedure.PR_ManageEbillTMF666IP,IntegrationProcedure,,,Auto-resolved,,2025-10-10T04:58:19.000+0000,,aC2Pl000000FGFlKAO_IntegrationProcedure.PR_ManageEbillTMF666IP,2025-10-10T04:58:19.000+0000,Haripriya S,2025-10-14T22:29:12.000+0000,Jorge Barradas,Haripriya S,SAL-84443
US-0033703,Deployment - SAL-84503,IntegrationProcedure.PR_CancelOrderConsentMgmtIP,IntegrationProcedure,,,Auto-resolved,,2025-10-10T12:46:09.000+0000,,aC2Pl000000FLgrKAG_IntegrationProcedure.PR_CancelOrderConsentMgmtIP,2025-10-10T12:46:09.000+0000,Haripriya S,2025-10-13T06:40:05.000+0000,Ajay Myla,Haripriya S,SAL-84503
US-0033704,Development / SIT Deployment / QA Deployment - QA-213949,ApexClass.PR_InvoiceImpactService_Test,ApexClass,,,,,2025-10-10T13:48:51.000+0000,,aC2Pl000000FLqXKAW_ApexClass.PR_InvoiceImpactService_Test,2025-10-10T13:48:51.000+0000,Shivani Soni,2025-10-10T13:48:51.000+0000,Shivani Soni,Shivani Soni,QA-213949
US-0033704,Development / SIT Deployment / QA Deployment - QA-213949,ApexClass.PR_InvoiceImpactService,ApexClass,,,Auto-resolved,,2025-10-10T13:48:51.000+0000,,aC2Pl000000FLqXKAW_ApexClass.PR_InvoiceImpactService,2025-10-10T13:48:51.000+0000,Shivani Soni,2025-10-16T00:19:52.000+0000,Nagaswarup Thumu,Shivani Soni,QA-213949
US-0033714,Deployment task for products updated with Vertex Classcode - QA-214127,AttributeCategory.PRB2C_Mobile (ATT_CAT_PRB2C_Mobile),AttributeCategory,,,Potential Conflict,,2025-10-11T13:16:08.000+0000,,aC2Pl000000FPJ3KAO_AttributeCategory.PRB2C_Mobile (ATT_CAT_PRB2C_Mobile),2025-10-11T13:16:08.000+0000,Shivani Soni,2025-10-11T13:16:14.000+0000,Shivani Soni,Shivani Soni,QA-214127
US-0033714,Deployment task for products updated with Vertex Classcode - QA-214127,Product2.Liberty Loop Mix More (PR_B2C_Loop_Mix_More_MB_Line / 1f330049-d2db-4f7a-9e40-f19c4f8ee58e),Product2,,,Potential Conflict,,2025-10-11T13:16:08.000+0000,,aC2Pl000000FPJ3KAO_Product2.Liberty Loop Mix More (PR_B2C_Loop_Mix_More_MB_Line / 1f330049-d2db-4f7a-9e40-f19c4f8ee58e),2025-10-11T13:16:08.000+0000,Shivani Soni,2025-10-11T13:16:14.000+0000,Shivani Soni,Shivani Soni,QA-214127
US-0033714,Deployment task for products updated with Vertex Classcode - QA-214127,Product2.Liberty Loop Mix Max (PR_B2C_Loop_Mix_Max_MB_Line / 2580bf8d-2cbb-2e30-18c2-799877183283),Product2,,,Potential Conflict,,2025-10-11T13:16:08.000+0000,,aC2Pl000000FPJ3KAO_Product2.Liberty Loop Mix Max (PR_B2C_Loop_Mix_Max_MB_Line / 2580bf8d-2cbb-2e30-18c2-799877183283),2025-10-11T13:16:08.000+0000,Shivani Soni,2025-10-11T13:16:14.000+0000,Shivani Soni,Shivani Soni,QA-214127
US-0033714,Deployment task for products updated with Vertex Classcode - QA-214127,Product2.Liberty Loop Mix Core (PR_B2C_Loop_Mix_Core_MB_Line / 6d59e1c6-cbf1-1b11-32cd-da21eb4494ab),Product2,,,Potential Conflict,,2025-10-11T13:16:08.000+0000,,aC2Pl000000FPJ3KAO_Product2.Liberty Loop Mix Core (PR_B2C_Loop_Mix_Core_MB_Line / 6d59e1c6-cbf1-1b11-32cd-da21eb4494ab),2025-10-11T13:16:08.000+0000,Shivani Soni,2025-10-11T13:16:14.000+0000,Shivani Soni,Shivani Soni,QA-214127
US-0033723,Deployment for calculation matrix QA-214122 - QA-214230,CalculationMatrixVersion.AriaProductCodeMapping v4,CalculationMatrixVersion,,,,,2025-10-13T09:47:48.000+0000,,aC2Pl000000FPirKAG_CalculationMatrixVersion.AriaProductCodeMapping v4,2025-10-13T09:47:48.000+0000,Shivani Soni,2025-10-13T09:47:48.000+0000,Shivani Soni,Shivani Soni,QA-214230
US-0033725,Development / SIT Deployment / QA Deployment - SAL-84593,IntegrationProcedure.PR_UpdateOrderStatusBYOD,IntegrationProcedure,,,Auto-resolved,,2025-10-13T13:06:19.000+0000,,aC2Pl000000FPm5KAG_IntegrationProcedure.PR_UpdateOrderStatusBYOD,2025-10-13T13:06:19.000+0000,Haripriya S,2025-10-16T00:19:52.000+0000,Nagaswarup Thumu,kailash prabakaran,SAL-84593
US-0033727,Deployment for QA-214125 - QA-214545,Product2.Liberty Loop Mix Max (PR_B2C_Loop_Mix_Max_MB_Line / 2580bf8d-2cbb-2e30-18c2-799877183283),Product2,,,,,2025-10-13T13:46:36.000+0000,,aC2Pl000000FPpJKAW_Product2.Liberty Loop Mix Max (PR_B2C_Loop_Mix_Max_MB_Line / 2580bf8d-2cbb-2e30-18c2-799877183283),2025-10-13T13:46:36.000+0000,Shivani Soni,2025-10-13T13:46:36.000+0000,Shivani Soni,Shivani Soni,QA-214545
US-0033744,Deployment for QA-214727 - QA-214756,Product2.Mobile Line Class %28PR_B2C_Mobile_Line_Class / fc67ef20-7844-ed25-6379-502178a5a9b8%29,Product2,,,Back Promoted,,2025-10-14T09:40:20.000+0000,,aC2Pl000000FVJdKAO_Product2.Mobile Line Class %28PR_B2C_Mobile_Line_Class / fc67ef20-7844-ed25-6379-502178a5a9b8%29,2025-10-14T09:40:20.000+0000,Shivani Soni,2025-10-14T20:04:59.000+0000,Andres Diaz Medina,Shivani Soni,QA-214756
US-0033747,Deployment for QA-214775 - QA-214801,Product2.Liberty Loop Mix More %28PR_B2C_Loop_Mix_More_MB_Line / 1f330049-d2db-4f7a-9e40-f19c4f8ee58e%29,Product2,,,Potential Conflict,,2025-10-14T11:39:48.000+0000,,aC2Pl000000FVOTKA4_Product2.Liberty Loop Mix More %28PR_B2C_Loop_Mix_More_MB_Line / 1f330049-d2db-4f7a-9e40-f19c4f8ee58e%29,2025-10-14T11:39:49.000+0000,Shivani Soni,2025-10-14T11:39:52.000+0000,Shivani Soni,Shivani Soni,QA-214801
US-0033747,Deployment for QA-214775 - QA-214801,Product2.Liberty Loop Mix Max %28PR_B2C_Loop_Mix_Max_MB_Line / 2580bf8d-2cbb-2e30-18c2-799877183283%29,Product2,,,Potential Conflict,,2025-10-14T11:39:48.000+0000,,aC2Pl000000FVOTKA4_Product2.Liberty Loop Mix Max %28PR_B2C_Loop_Mix_Max_MB_Line / 2580bf8d-2cbb-2e30-18c2-799877183283%29,2025-10-14T11:39:49.000+0000,Shivani Soni,2025-10-14T11:39:52.000+0000,Shivani Soni,Shivani Soni,QA-214801
US-0033747,Deployment for QA-214775 - QA-214801,Product2.Liberty Loop Mix Core %28PR_B2C_Loop_Mix_Core_MB_Line / 6d59e1c6-cbf1-1b11-32cd-da21eb4494ab%29,Product2,,,Potential Conflict,,2025-10-14T11:39:48.000+0000,,aC2Pl000000FVOTKA4_Product2.Liberty Loop Mix Core %28PR_B2C_Loop_Mix_Core_MB_Line / 6d59e1c6-cbf1-1b11-32cd-da21eb4494ab%29,2025-10-14T11:39:49.000+0000,Shivani Soni,2025-10-14T11:39:52.000+0000,Shivani Soni,Shivani Soni,QA-214801
